Target_X,Target_Y,Actual_X,Actual_Y,Error_X,Error_Y,Correction_X,Correction_Y,Temperature,Vibration,Speed,Stage_Load,Direction,Previous_Error_X,Previous_Error_Y,Time_Since_Calibration
445,270,445.0444566354898,269.99391747150617,0.044456635489790744,-0.006082528493808144,-0.044456635489790744,0.006082528493808144,30.566126768570076,0.7555511385430487,84.31972482374337,0.2615839278630344,UP,0.05175474089765949,-0.028572910761836885,11
175,95,175.03475782825674,95.01658856649708,0.03475782825674426,0.01658856649708307,-0.03475782825674426,-0.01658856649708307,38.28094397583965,0.5393422419156507,171.11602327460938,0.9168730399387945,RIGHT,0.044456635489790744,-0.006082528493808144,12
485,215,484.995971473051,215.01103625253091,-0.004028526948999137,0.011036252530908449,0.004028526948999137,-0.011036252530908449,24.111234088499053,0.5107473025775657,112.61165047231685,0.3776862483765842,LEFT,0.03475782825674426,0.01658856649708307,13
55,240,54.994764354288925,240.08083400821212,-0.005235645711076666,0.0808340082121188,0.005235645711076666,-0.0808340082121188,29.818073638068704,0.9717820827209607,194.3670942413167,0.40142583666029136,LEFT,-0.004028526948999137,0.011036252530908449,14
225,220,224.9957117610779,220.01012739499754,-0.004288238922102498,0.010127394997542456,0.004288238922102498,-0.010127394997542456,24.823660019999828,0.27864646423661144,186.23988289499806,0.39164951253357794,UP,-0.005235645711076666,0.0808340082121188,15
25,465,25.015047862881392,464.96524856987514,0.01504786288139191,-0.03475143012488195,-0.01504786288139191,0.03475143012488195,29.88453012350805,0.6323058305935795,145.0294566141342,0.6286197472598067,DOWN,-0.004288238922102498,0.010127394997542456,16
340,75,340.0025506286745,75.02628121026612,0.002550628674517971,0.026281210266125312,-0.002550628674517971,-0.026281210266125312,32.1934889327885,0.22649577519793795,146.77591856141748,0.33949314320399315,DOWN,0.01504786288139191,-0.03475143012488195,17
50,350,49.965861712151884,350.06467661636043,-0.034138287848112195,0.06467661636041842,0.034138287848112195,-0.06467661636041842,38.79509789245701,0.877339353380981,88.69124415727333,0.7279872368273432,UP,0.002550628674517971,0.026281210266125312,18
400,395,400.0395504151431,395.0319199860933,0.03955041514311082,0.03191998609331928,-0.03955041514311082,-0.03191998609331928,38.406688914613284,0.6331014572732679,100.8544686573051,0.47936765969012873,UP,-0.034138287848112195,0.06467661636041842,19
365,120,365.03810299904177,119.99371745245644,0.03810299904177127,-0.0062825475435565985,-0.03810299904177127,0.0062825475435565985,34.2725063384686,0.08413996499504883,74.24430711419207,0.9188433508216634,LEFT,0.03955041514311082,0.03191998609331928,20
25,420,25.014734973130036,420.02762343089444,0.014734973130034898,0.027623430894421337,-0.014734973130034898,-0.027623430894421337,35.39486754156057,0.23724908749680007,98.80995472389016,0.7971931240944194,RIGHT,0.03810299904177127,-0.0062825475435565985,21
490,185,490.01684278664555,185.02570716877761,0.016842786645573274,0.025707168777602256,-0.016842786645573274,-0.025707168777602256,28.243237882907607,0.24398964337908358,195.95158321286684,0.5144781797334084,LEFT,0.014734973130034898,0.027623430894421337,22
145,60,144.96254301276244,60.05160460463249,-0.03745698723756831,0.0516046046324862,0.03745698723756831,-0.0516046046324862,27.123887804768714,0.7224521152615053,92.11585436612836,0.2194527731451631,DOWN,0.016842786645573274,0.025707168777602256,23
175,290,174.97341474546093,290.02433128370694,-0.02658525453908361,0.024331283706937094,0.02658525453908361,-0.024331283706937094,30.85094637307703,0.9666548190436696,194.54299656338793,0.882407564373888,UP,-0.03745698723756831,0.0516046046324862,24
100,235,100.03900995986788,235.02374769379756,0.03900995986788772,0.02374769379754911,-0.03900995986788772,-0.02374769379754911,38.978476386572495,0.696029796674973,135.50917551340473,0.2777411950166149,UP,-0.02658525453908361,0.024331283706937094,25
130,425,130.03934924044768,425.10410071385485,0.0393492404476667,0.10410071385483469,-0.0393492404476667,-0.10410071385483469,35.15225185592429,0.7024840839871093,103.92367268296327,0.4348734754115947,UP,0.03900995986788772,0.02374769379754911,26
445,435,445.01310030631294,434.9953676063524,0.0131003063129535,-0.0046323936476016896,-0.0131003063129535,0.0046323936476016896,36.7727228634684,0.6499639307777652,155.2950315886555,0.8366341355488809,LEFT,0.0393492404476667,0.10410071385483469,27
385,405,385.0285458673327,404.9885881474148,0.028545867332692647,-0.011411852585160101,-0.028545867332692647,0.011411852585160101,31.449568290119363,0.5426446347075766,92.98118781924266,0.6726666084552086,RIGHT,0.0131003063129535,-0.0046323936476016896,28
340,465,340.0373467125388,465.02292596373593,0.0373467125387968,0.022925963735917737,-0.0373467125387968,-0.022925963735917737,33.966247613104,0.085347464993768,57.75225817529115,0.6250837052545184,RIGHT,0.028545867332692647,-0.011411852585160101,29
100,295,100.00132968423952,295.01123878282345,0.0013296842395274025,0.011238782823443321,-0.0013296842395274025,-0.011238782823443321,36.72297911629926,0.2708322512620742,115.84571310584542,0.2627651050738128,DOWN,0.0373467125387968,0.022925963735917737,30
170,405,169.9988231084775,405.0298359083632,-0.0011768915225122412,0.029835908363240467,0.0011768915225122412,-0.029835908363240467,32.787626635297926,0.7145959227000623,149.0296065076597,0.4239471175567543,RIGHT,0.0013296842395274025,0.011238782823443321,31
435,205,435.0024480004026,205.0075728125506,0.0024480004025527395,0.007572812550585225,-0.0024480004025527395,-0.007572812550585225,24.230295818076094,0.11607264050691624,56.90039630326291,0.23258304185517611,LEFT,-0.0011768915225122412,0.029835908363240467,32
145,20,145.02140915428888,20.009485106250974,0.021409154288875076,0.009485106250973107,-0.021409154288875076,-0.009485106250973107,26.771229918560245,0.43385164923797304,109.775710159606,0.6926800784417733,UP,0.0024480004025527395,0.007572812550585225,33
255,170,255.01698128914248,170.02514932075997,0.016981289142467257,0.025149320759962093,-0.016981289142467257,-0.025149320759962093,34.53909810590312,0.1629344270814297,60.58531211006448,0.7139354225650525,LEFT,0.021409154288875076,0.009485106250973107,34
135,360,135.0361598800105,359.9694977027048,0.03615988001049182,-0.030502297295209205,-0.03615988001049182,0.030502297295209205,31.332046247864266,0.5456167893159349,191.21972131647877,0.5088821102406194,UP,0.016981289142467257,0.025149320759962093,35
135,415,135.03029433663428,415.0100305282806,0.03029433663427235,0.010030528280620413,-0.03029433663427235,-0.010030528280620413,37.03149572142297,0.28185477477339993,67.72472414324844,0.7573897322913206,DOWN,0.03615988001049182,-0.030502297295209205,36
250,410,250.0515188361971,410.0086849584708,0.05151883619709563,0.008684958470774582,-0.05151883619709563,-0.008684958470774582,36.00983602625374,0.806834739267264,198.575771300101,0.5300941415291411,DOWN,0.03029433663427235,0.010030528280620413,37
90,165,90.04417270940365,164.98898912598523,0.044172709403655065,-0.01101087401477056,-0.044172709403655065,0.01101087401477056,37.73460402948819,0.42899402737501835,162.6306601687246,0.8036342992677459,RIGHT,0.05151883619709563,0.008684958470774582,38
155,475,155.01685404978574,475.02469082283903,0.016854049785725602,0.02469082283903394,-0.016854049785725602,-0.02469082283903394,38.48611162270822,0.09128667678613356,97.89704563856223,0.960049573640644,UP,0.044172709403655065,-0.01101087401477056,39
475,370,475.0212009555124,370.01674577347495,0.021200955512405792,0.016745773474924425,-0.021200955512405792,-0.016745773474924425,34.76029529723262,0.75237452943768,168.73685655887726,0.8316945142356431,DOWN,0.016854049785725602,0.02469082283903394,40
370,255,369.97987318199597,255.0300300462224,-0.020126818004020212,0.030030046222419338,0.020126818004020212,-0.030030046222419338,29.614640200833257,0.11706701642760586,71.44875230792537,0.8092085053739779,UP,0.021200955512405792,0.016745773474924425,41
140,85,140.02467438596895,85.00753852072644,0.0246743859689377,0.007538520726441303,-0.0246743859689377,-0.007538520726441303,35.29987563450394,0.08134878064189976,62.72565711277879,0.9893116628009404,DOWN,-0.020126818004020212,0.030030046222419338,42
55,480,55.03864758716132,479.9915239359433,0.03864758716132137,-0.008476064056685492,-0.03864758716132137,0.008476064056685492,30.787552147951622,0.906354385094736,66.6796223459227,0.5941000834326873,LEFT,0.0246743859689377,0.007538520726441303,43
70,95,70.0640470753765,95.01767057705187,0.0640470753764939,0.01767057705187413,-0.0640470753764939,-0.01767057705187413,39.39476077559267,0.37487057952370406,92.8568129422791,0.8948793025515682,RIGHT,0.03864758716132137,-0.008476064056685492,44
435,270,435.06301340936403,269.98315508278574,0.06301340936402908,-0.01684491721427532,-0.06301340936402908,0.01684491721427532,34.0703782101642,0.6957486889846172,118.18115971516599,0.7020464640672508,LEFT,0.0640470753764939,0.01767057705187413,45
245,240,245.04125481049286,240.00537198070887,0.04125481049284719,0.005371980708871363,-0.04125481049284719,-0.005371980708871363,31.419174479039714,0.3533522280260528,137.5484167776308,0.2621877095719879,DOWN,0.06301340936402908,-0.01684491721427532,46
335,160,335.0761679083452,160.00950442013274,0.07616790834522491,0.009504420132740943,-0.07616790834522491,-0.009504420132740943,38.57483495190148,0.822537242923169,192.4699869937886,0.7805756067106879,LEFT,0.04125481049284719,0.005371980708871363,47
435,460,435.0015676969349,460.0217084063101,0.0015676969349107325,0.021708406310102842,-0.0015676969349107325,-0.021708406310102842,33.50609144563416,0.3808908566310215,195.48715967219047,0.873695138508567,LEFT,0.07616790834522491,0.009504420132740943,48
435,340,434.9891736504896,339.99769015097286,-0.010826349510419362,-0.002309849027145778,0.010826349510419362,0.002309849027145778,24.902007946414834,0.8647223762550532,171.93515136951163,0.9997741386289045,UP,0.0015676969349107325,0.021708406310102842,49
490,410,490.023231700907,410.02406258629253,0.023231700906961916,0.0240625862925372,-0.023231700906961916,-0.0240625862925372,39.264816436139554,0.60617463445088,84.2964208255194,0.7373605475246854,UP,-0.010826349510419362,-0.002309849027145778,50
70,185,70.01156985166219,185.02631861725388,0.011569851662183987,0.026318617253867433,-0.011569851662183987,-0.026318617253867433,32.324923214460696,0.7723183917356393,128.024525166799,0.881745200254832,DOWN,0.023231700906961916,0.0240625862925372,51
100,290,100.03905856200588,289.95556257137457,0.03905856200587035,-0.04443742862542376,-0.03905856200587035,0.04443742862542376,36.082196090777906,0.6203095513534647,155.61196521488353,0.3703713292071286,LEFT,0.011569851662183987,0.026318617253867433,52
460,460,460.01012014628367,460.00285672723277,0.01012014628366661,0.0028567272327773025,-0.01012014628366661,-0.0028567272327773025,32.223831826556975,0.7836530127411431,109.48141734819052,0.6976693601822987,UP,0.03905856200587035,-0.04443742862542376,53
320,485,320.04620002772845,484.99876955645715,0.04620002772846053,-0.0012304435428673339,-0.04620002772846053,0.0012304435428673339,34.13441366906761,0.24014561877819307,61.379499216299585,0.3031037775285194,RIGHT,0.01012014628366661,0.0028567272327773025,54
320,65,320.00008599081804,64.99679706435491,8.599081803500191e-05,-0.0032029356450877476,-8.599081803500191e-05,0.0032029356450877476,34.68092381633643,0.17231987120162984,78.84335282130061,0.2326948930131831,UP,0.04620002772846053,-0.0012304435428673339,55
405,320,405.0273976532365,320.0267807069668,0.02739765323651611,0.02678070696681712,-0.02739765323651611,-0.02678070696681712,32.05467633367771,0.6903948286293653,55.89682097616484,0.8395283191272342,RIGHT,8.599081803500191e-05,-0.0032029356450877476,56
95,235,95.00336394832938,235.01881318134798,0.0033639483293854307,0.01881318134797084,-0.0033639483293854307,-0.01881318134797084,26.952336309702037,0.2093493233367103,105.5708154187073,0.5876183881528171,RIGHT,0.02739765323651611,0.02678070696681712,57
345,495,345.0352709727867,494.99170796493115,0.03527097278671536,-0.008292035068865423,-0.03527097278671536,0.008292035068865423,24.586931246249566,0.25243694434402075,157.00243788268287,0.9161654701497595,LEFT,0.0033639483293854307,0.01881318134797084,58
380,205,380.0409562834592,205.0078917509782,0.04095628345921473,0.007891750978197717,-0.04095628345921473,-0.007891750978197717,28.307891695190094,0.37728416310462265,53.01067966665896,0.45766333246654267,DOWN,0.03527097278671536,-0.008292035068865423,59
10,70,9.989455013394569,69.98454807496762,-0.01054498660543144,-0.015451925032379379,0.01054498660543144,0.015451925032379379,25.39072460939878,0.5371065418185478,138.02616770313188,0.796351579347464,UP,0.04095628345921473,0.007891750978197717,60
195,150,194.97019891606857,150.00435079098833,-0.029801083931420624,0.00435079098832121,0.029801083931420624,-0.00435079098832121,29.69754761436554,0.9865152487929797,140.86622290353307,0.3897814333887956,LEFT,-0.01054498660543144,-0.015451925032379379,61
150,360,149.9935823054307,360.00721631232125,-0.006417694569311973,0.007216312321274793,0.006417694569311973,-0.007216312321274793,25.283739930586275,0.5245113895702547,111.55952404844922,0.9859028935268852,LEFT,-0.029801083931420624,0.00435079098832121,62
50,465,49.96742333765612,465.0190268982697,-0.03257666234387642,0.019026898269727643,0.03257666234387642,-0.019026898269727643,26.734201398241055,0.668643219924431,189.40639836913786,0.6454103144111438,DOWN,-0.006417694569311973,0.007216312321274793,63
40,485,40.02666427106953,484.962429997287,0.0266642710695273,-0.03757000271295939,-0.0266642710695273,0.03757000271295939,32.12176605895128,0.24240973241508024,67.22552371088054,0.6884960339533062,RIGHT,-0.03257666234387642,0.019026898269727643,64
80,420,80.04241781514564,420.00609243296077,0.042417815145641614,0.00609243296075681,-0.042417815145641614,-0.00609243296075681,29.38566845110273,0.13441467693897424,59.50624557091516,0.9919681859119562,DOWN,0.0266642710695273,-0.03757000271295939,65
350,105,350.026980120075,105.02650427561547,0.026980120074972573,0.026504275615468115,-0.026980120074972573,-0.026504275615468115,31.545219016802534,0.41184091414726853,102.3302399814493,0.9436233153982607,UP,0.042417815145641614,0.00609243296075681,66
335,385,335.0095405206679,385.07397167710474,0.009540520667892224,0.07397167710473364,-0.009540520667892224,-0.07397167710473364,26.236358026020632,0.7952673118598902,80.24409800716168,0.3309247542925636,DOWN,0.026980120074972573,0.026504275615468115,67
135,345,134.98095429907974,345.0736673552196,-0.019045700920260297,0.07366735521960127,0.019045700920260297,-0.07366735521960127,30.279121718762166,0.8165994394715771,115.87023628553277,0.5015555435399262,RIGHT,0.009540520667892224,0.07397167710473364,68
455,195,455.012982742705,195.01864666725,0.012982742704967026,0.01864666725000045,-0.012982742704967026,-0.01864666725000045,30.142259541971384,0.5435528611139886,185.97081664468203,0.6993903967311936,DOWN,-0.019045700920260297,0.07366735521960127,69
425,415,425.0571485500202,415.0269981420266,0.05714855002018593,0.02699814202665126,-0.05714855002018593,-0.02699814202665126,38.302281328815326,0.7885972112245307,72.75123195991267,0.4493776542364386,UP,0.012982742704967026,0.01864666725000045,70
280,330,279.9838965777623,330.023893302494,-0.016103422237687653,0.023893302494025784,0.016103422237687653,-0.023893302494025784,29.473307979454518,0.8212573046720129,66.59476054328108,0.8771618333876146,DOWN,0.05714855002018593,0.02699814202665126,71
75,155,74.98169095708258,155.0633268882908,-0.018309042917417133,0.06332688829078467,0.018309042917417133,-0.06332688829078467,35.52058458473719,0.6411476328852973,154.092266670065,0.634179554678077,RIGHT,-0.016103422237687653,0.023893302494025784,72
40,215,40.029814969738155,214.99694786730697,0.02981496973815368,-0.003052132693039479,-0.02981496973815368,0.003052132693039479,26.453622449857285,0.5862298320167972,125.8833018326699,0.6891633883477183,LEFT,-0.018309042917417133,0.06332688829078467,73
375,350,375.01799597974974,350.02938908741163,0.017995979749765446,0.029389087411639724,-0.017995979749765446,-0.029389087411639724,33.22061376266901,0.6067150463828559,113.6196006953579,0.7891553884997784,RIGHT,0.02981496973815368,-0.003052132693039479,74
375,140,374.9936898236261,139.97932018413778,-0.006310176373896619,-0.020679815862216146,0.006310176373896619,0.020679815862216146,24.8761862211525,0.3351972416459009,170.4280172897017,0.2037056184036823,LEFT,0.017995979749765446,0.029389087411639724,75
45,450,44.987595193564125,450.017276200875,-0.012404806435875364,0.017276200875030092,0.012404806435875364,-0.017276200875030092,35.80001996975597,0.45221794088980716,83.69072344099729,0.5619516129061548,LEFT,-0.006310176373896619,-0.020679815862216146,76
145,40,145.0576432787165,40.01461485451428,0.05764327871652275,0.014614854514280436,-0.05764327871652275,-0.014614854514280436,38.6375344170896,0.3623938991166331,137.08825254170654,0.7058114303356244,LEFT,-0.012404806435875364,0.017276200875030092,77
210,45,210.00268338546525,44.960977351501036,0.0026833854652352604,-0.03902264849896184,-0.0026833854652352604,0.03902264849896184,25.07322363821484,0.7499604703991778,81.48583896433786,0.9184434315525711,RIGHT,0.05764327871652275,0.014614854514280436,78
175,425,175.05748477911393,425.02275458828484,0.05748477911392907,0.0227545882848658,-0.05748477911392907,-0.0227545882848658,36.40844186712017,0.4532888347480276,128.658540399137,0.5526101975505826,DOWN,0.0026833854652352604,-0.03902264849896184,79
135,345,135.00154698033057,344.9919509468769,0.0015469803305751435,-0.008049053123080685,-0.0015469803305751435,0.008049053123080685,29.972949060476047,0.27074467314355377,146.59993148585238,0.5269873368784772,RIGHT,0.05748477911392907,0.0227545882848658,80
460,365,460.0500553958421,365.01490041503496,0.050055395842091774,0.014900415034940287,-0.050055395842091774,-0.014900415034940287,36.79865736597103,0.1785446620543336,147.91191617778122,0.3905462248373812,DOWN,0.0015469803305751435,-0.008049053123080685,81
155,500,155.033602385417,500.0056658464891,0.033602385417001085,0.005665846489053093,-0.033602385417001085,-0.005665846489053093,34.689362185130335,0.20498429541582097,93.97215953915199,0.9170686548168958,DOWN,0.050055395842091774,0.014900415034940287,82
260,120,260.0039045439823,120.04316090974513,0.0039045439823147243,0.04316090974512007,-0.0039045439823147243,-0.04316090974512007,37.079096987815056,0.34181735169787597,88.91351501469387,0.5037539265338136,LEFT,0.033602385417001085,0.005665846489053093,83
60,420,60.01116955528285,419.9970849816294,0.011169555282847573,-0.002915018370599067,-0.011169555282847573,0.002915018370599067,28.71145215267068,0.9484533069621567,164.54086912396411,0.31209054061316205,DOWN,0.0039045439823147243,0.04316090974512007,84
225,270,225.01400586334736,270.01365628758214,0.01400586334736725,0.013656287582133522,-0.01400586334736725,-0.013656287582133522,28.298837750159137,0.5416342146608669,145.0217329739221,0.4063101483465619,DOWN,0.011169555282847573,-0.002915018370599067,85
295,465,295.02331251949283,465.00365230362326,0.023312519492817565,0.0036523036232695323,-0.023312519492817565,-0.0036523036232695323,26.746868573572854,0.27230732651936895,52.758601482120014,0.9314390452483992,LEFT,0.01400586334736725,0.013656287582133522,86
430,415,430.0131951761883,415.01859563554467,0.01319517618826971,0.018595635544646546,-0.01319517618826971,-0.018595635544646546,27.30274034816965,0.010995828658480478,70.5328445103211,0.9200149134784841,LEFT,0.023312519492817565,0.0036523036232695323,87
35,255,34.992052222981485,254.9942700833842,-0.007947777018515435,-0.005729916615805408,0.007947777018515435,0.005729916615805408,26.805940457975193,0.9144119459249598,112.81557873381097,0.506510822599598,UP,0.01319517618826971,0.018595635544646546,88
65,155,65.00038480419983,155.07693782472762,0.0003848041998297906,0.07693782472763433,-0.0003848041998297906,-0.07693782472763433,27.925585754901135,0.38929561404197655,93.30406051560499,0.48453817317195935,RIGHT,-0.007947777018515435,-0.005729916615805408,89
120,340,120.02784852849376,340.0380371461678,0.02784852849376304,0.03803714616782275,-0.02784852849376304,-0.03803714616782275,35.721153555364005,0.21494037859075676,54.6774702591927,0.4098112354398601,DOWN,0.0003848041998297906,0.07693782472763433,90
85,270,85.02034179357402,270.0347367567312,0.02034179357402227,0.034736756731221785,-0.02034179357402227,-0.034736756731221785,25.705572050140347,0.07513778173580876,159.22831343054048,0.5963930529649588,RIGHT,0.02784852849376304,0.03803714616782275,91
175,295,175.0147908475089,294.9927733685288,0.014790847508882501,-0.007226631471214211,-0.014790847508882501,0.007226631471214211,28.3543221956794,0.5902306668690871,104.14608454100403,0.27326565866130736,RIGHT,0.02034179357402227,0.034736756731221785,92
45,280,45.021724742399634,280.0220366734069,0.021724742399630625,0.02203667340688302,-0.021724742399630625,-0.02203667340688302,37.96713337402253,0.7322248864095612,170.98417217921747,0.7270266933685738,LEFT,0.014790847508882501,-0.007226631471214211,93
30,415,30.035407008873005,415.014895612161,0.03540700887300438,0.014895612160992429,-0.03540700887300438,-0.014895612160992429,39.10494943498581,0.0394268113685059,155.83627587735327,0.9401986539325327,LEFT,0.021724742399630625,0.02203667340688302,94
55,480,55.03321816687923,480.01702597814665,0.033218166879227184,0.017025978146629296,-0.033218166879227184,-0.017025978146629296,38.790339126024485,0.9710582451653678,191.63997336701507,0.5793713733259711,RIGHT,0.03540700887300438,0.014895612160992429,95
105,260,105.02545140562616,260.01626701883475,0.025451405626163492,0.016267018834777713,-0.025451405626163492,-0.016267018834777713,27.680141396603247,0.12056688577727881,61.542980244381376,0.7570310207025119,DOWN,0.033218166879227184,0.017025978146629296,96
305,135,305.00518992858514,135.04864781609749,0.005189928585131809,0.04864781609749503,-0.005189928585131809,-0.04864781609749503,29.10004004691312,0.6258913764370091,182.89666223542807,0.6926905505458436,DOWN,0.025451405626163492,0.016267018834777713,97
35,105,35.044556699165526,105.02012793395235,0.04455669916552493,0.020127933952355393,-0.04455669916552493,-0.020127933952355393,31.678009924862543,0.6275054632183701,181.05156712795082,0.9872667753594362,DOWN,0.005189928585131809,0.04864781609749503,98
0,245,-0.005495893638547609,245.01356775275477,-0.005495893638547609,0.013567752754760527,0.005495893638547609,-0.013567752754760527,27.820434332292837,0.11047411313139466,103.19332364611648,0.42979119332326543,UP,0.04455669916552493,0.020127933952355393,99
500,500,500.02622237362357,500.00635181134396,0.02622237362357049,0.006351811343969265,-0.02622237362357049,-0.006351811343969265,27.492062205841027,0.9499611839502253,167.9517521623328,0.27152880184980765,DOWN,-0.005495893638547609,0.013567752754760527,100
180,270,180.0342166932597,270.04869053938654,0.03421669325970885,0.04869053938655541,-0.03421669325970885,-0.04869053938655541,39.858698018191625,0.2316717013834434,191.40976612026884,0.7197173191938948,DOWN,0.02622237362357049,0.006351811343969265,101
95,120,95.03963510087351,119.98976733730281,0.0396351008735121,-0.010232662697197473,-0.0396351008735121,0.010232662697197473,27.527779345122806,0.18643826214425452,166.937671035013,0.4801002073333841,UP,0.03421669325970885,0.04869053938655541,102
135,35,135.01907386770412,35.01405389164651,0.019073867704112554,0.014053891646513461,-0.019073867704112554,-0.014053891646513461,27.581081837161967,0.5369744228934136,138.94099022625548,0.664068966270249,LEFT,0.0396351008735121,-0.010232662697197473,103
475,200,475.00026970664203,200.02693546810985,0.00026970664203648364,0.02693546810985427,-0.00026970664203648364,-0.02693546810985427,25.391788158582564,0.4084532130706987,105.9032775518471,0.407803027008261,LEFT,0.019073867704112554,0.014053891646513461,104
30,370,30.02269500912121,370.08522009545163,0.022695009121209257,0.08522009545165449,-0.022695009121209257,-0.08522009545165449,37.6193106247803,0.4951465270139743,122.0879865989972,0.6739262277276141,DOWN,0.00026970664203648364,0.02693546810985427,105
320,335,320.06614975438663,335.0667117080067,0.06614975438661694,0.06671170800670653,-0.06614975438661694,-0.06671170800670653,36.75881634571085,0.6584518346584255,177.5872593641363,0.893835360767842,RIGHT,0.022695009121209257,0.08522009545165449,106
35,325,35.01921313040837,325.0070432384969,0.01921313040836423,0.007043238496934353,-0.01921313040836423,-0.007043238496934353,26.53768168468918,0.8808707591989284,180.7765291617848,0.22339782642764733,LEFT,0.06614975438661694,0.06671170800670653,107
115,40,115.01215679095174,40.03611657393143,0.012156790951731701,0.03611657393143058,-0.012156790951731701,-0.03611657393143058,37.31414684732387,0.5074677337608362,50.95788075752504,0.42963050653993023,LEFT,0.01921313040836423,0.007043238496934353,108
430,150,430.0335555870971,150.06579238233888,0.03355558709709622,0.06579238233888629,-0.03355558709709622,-0.06579238233888629,34.144091249593785,0.5399853797158555,166.97680927267155,0.28558451106156674,DOWN,0.012156790951731701,0.03611657393143058,109
75,360,75.01290830120794,359.98416481637565,0.012908301207946875,-0.015835183624331454,-0.012908301207946875,0.015835183624331454,25.640155647850868,0.9372284872364511,153.18285834512199,0.25426964728413753,RIGHT,0.03355558709709622,0.06579238233888629,110
370,380,370.0522446035775,380.00434497676855,0.05224460357748574,0.004344976768573321,-0.05224460357748574,-0.004344976768573321,24.731872541000207,0.8715368061523763,196.02334537660954,0.9751022842285533,LEFT,0.012908301207946875,-0.015835183624331454,111
395,50,394.96203017268874,50.038046042925124,-0.03796982731128621,0.03804604292512245,0.03796982731128621,-0.03804604292512245,28.378026660506656,0.9971245001577111,113.92719533539594,0.5611096194637404,DOWN,0.05224460357748574,0.004344976768573321,112
420,370,420.0409603690767,369.99691709693303,0.04096036907667198,-0.0030829030669545926,-0.04096036907667198,0.0030829030669545926,34.472179428498166,0.2732595269982093,192.62953433756155,0.3208463134247202,UP,-0.03796982731128621,0.03804604292512245,113
165,130,165.02252307236355,130.05633352496125,0.02252307236356211,0.056333524961260456,-0.02252307236356211,-0.056333524961260456,39.74364236735725,0.409334006315043,184.11488055187016,0.38396368471286896,UP,0.04096036907667198,-0.0030829030669545926,114
150,165,150.02273179930089,165.01166304989763,0.022731799300893175,0.011663049897629417,-0.022731799300893175,-0.011663049897629417,39.49109484663555,0.18552551570312115,180.2934751933416,0.8212774822333935,DOWN,0.02252307236356211,0.056333524961260456,115
80,425,80.00045284194715,425.02319939928964,0.00045284194715704273,0.023199399289662505,-0.00045284194715704273,-0.023199399289662505,38.73356556505099,0.616650314520738,169.48059364642643,0.5852178812100401,UP,0.022731799300893175,0.011663049897629417,116
290,200,289.9825659555751,200.02669866114948,-0.01743404442485439,0.026698661149478525,0.01743404442485439,-0.026698661149478525,28.303894470961563,0.7975591006371882,96.55429383853607,0.564176119265441,LEFT,0.00045284194715704273,0.023199399289662505,117
